('algorithm', 'FedTwin')
('gpu', 0)
('seed', 13)
('save_dir', './record/')
('rounds2', 200)
('local_ep', 5)
('frac2', 0.1)
('num_users', 100)
('local_bs', 32)
('lr', 0.1)
('model', 'lenet')
('num_classes', 10)
('level_n_system', 1.0)
('level_n_lowerb', 0.5)
('alpha_dirichlet', 10)
('non_iid_prob_class', 0.7)
('dataset', 'mnist')
('iid', False)
('LID_k', 20)
('iteration1', 5)
('rounds1', 200)
('frac1', 0.01)
('pretrained', False)
('mixup', False)
('alpha', 1)
('beta', 5)
('relabel_ratio', 0.5)
('confidence_thres', 0.5)
('clean_set_thres', 0.1)
('fine_tuning', True)
('correction', True)
('T_pl', 100)
('lambda_cen', 1.0)
('lambda_e', 0.8)
('num_gradual', 10)
('forget_rate', 0.2)
('lr_decay', 0.1)
('schedule', [])
('momentum', 0.5)
('weight_decay', 0.0001)
('feature_dim', 128)
('plr', 0.05)
('lamda', 15)
('K', 5)
('gamma', 1)
('begin_sel', 10)
('max_beta', 2)
('mu', 0.01)
Round 147 train loss  -32.2016
Round 147 global test acc  95.6100 

Rounds 148 filter noisy data:
Round 148 train loss  -31.9929
Round 148 global test acc  95.4200 

Rounds 149 filter noisy data:
Round 149 train loss  -32.0553
Round 149 global test acc  95.6100 

Rounds 150 filter noisy data:
Round 150 train loss  -32.2011
Round 150 global test acc  95.6400 

Rounds 151 filter noisy data:
Round 151 train loss  -31.9232
Round 151 global test acc  95.6200 

Rounds 152 filter noisy data:
Round 152 train loss  -32.2532
Round 152 global test acc  95.6800 

Rounds 153 filter noisy data:
Round 153 train loss  -32.0131
Round 153 global test acc  95.5600 

Rounds 154 filter noisy data:
Round 154 train loss  -32.0533
Round 154 global test acc  95.7100 

Rounds 155 filter noisy data:
Round 155 train loss  -32.1951
Round 155 global test acc  95.5600 

Rounds 156 filter noisy data:
Round 156 train loss  -32.2562
Round 156 global test acc  95.7600 

Rounds 157 filter noisy data:
Round 157 train loss  -31.9542
Round 157 global test acc  95.5700 

Rounds 158 filter noisy data:
Round 158 train loss  -32.0697
Round 158 global test acc  95.5900 

Rounds 159 filter noisy data:
Round 159 train loss  -31.9630
Round 159 global test acc  95.7500 

Rounds 160 filter noisy data:
Round 160 train loss  -32.0565
Round 160 global test acc  95.6400 

Rounds 161 filter noisy data:
Round 161 train loss  -32.1310
Round 161 global test acc  95.7700 

Rounds 162 filter noisy data:
Round 162 train loss  -32.0442
Round 162 global test acc  95.7300 

Rounds 163 filter noisy data:
Round 163 train loss  -32.1641
Round 163 global test acc  95.6700 

Rounds 164 filter noisy data:
Round 164 train loss  -32.0366
Round 164 global test acc  95.7800 

Rounds 165 filter noisy data:
Round 165 train loss  -32.2176
Round 165 global test acc  95.7700 

Rounds 166 filter noisy data:
Round 166 train loss  -31.8429
Round 166 global test acc  95.7000 

Rounds 167 filter noisy data:
Round 167 train loss  -31.8470
Round 167 global test acc  95.9200 

Rounds 168 filter noisy data:
Round 168 train loss  -31.9109
Round 168 global test acc  95.7500 

Rounds 169 filter noisy data:
Round 169 train loss  -32.3371
Round 169 global test acc  95.7600 

Rounds 170 filter noisy data:
Round 170 train loss  -32.1498
Round 170 global test acc  95.8700 

Rounds 171 filter noisy data:
Round 171 train loss  -32.3307
Round 171 global test acc  95.7800 

Rounds 172 filter noisy data:
Round 172 train loss  -32.3029
Round 172 global test acc  95.7800 

Rounds 173 filter noisy data:
Round 173 train loss  -32.4322
Round 173 global test acc  95.7300 

Rounds 174 filter noisy data:
Round 174 train loss  -32.3186
Round 174 global test acc  96.0300 

Rounds 175 filter noisy data:
Round 175 train loss  -32.3103
Round 175 global test acc  95.8600 

Rounds 176 filter noisy data:
Round 176 train loss  -32.3652
Round 176 global test acc  96.0300 

Rounds 177 filter noisy data:
Round 177 train loss  -32.3512
Round 177 global test acc  95.9400 

Rounds 178 filter noisy data:
Round 178 train loss  -32.0422
Round 178 global test acc  95.9600 

Rounds 179 filter noisy data:
Round 179 train loss  -32.0966
Round 179 global test acc  95.8000 

Rounds 180 filter noisy data:
Round 180 train loss  -32.1373
Round 180 global test acc  95.8300 

Rounds 181 filter noisy data:
Round 181 train loss  -31.9249
Round 181 global test acc  95.8800 

Rounds 182 filter noisy data:
Round 182 train loss  -32.1662
Round 182 global test acc  96.0200 

Rounds 183 filter noisy data:
Round 183 train loss  -32.1047
Round 183 global test acc  95.9600 

Rounds 184 filter noisy data:
Round 184 train loss  -32.2523
Round 184 global test acc  95.9000 

Rounds 185 filter noisy data:
Round 185 train loss  -32.0321
Round 185 global test acc  95.9800 

Rounds 186 filter noisy data:
Round 186 train loss  -32.2733
Round 186 global test acc  95.9800 

Rounds 187 filter noisy data:
Round 187 train loss  -32.2240
Round 187 global test acc  96.0000 

Rounds 188 filter noisy data:
Round 188 train loss  -32.3123
Round 188 global test acc  95.9600 

Rounds 189 filter noisy data:
Round 189 train loss  -32.2727
Round 189 global test acc  96.1200 

Rounds 190 filter noisy data:
Round 190 train loss  -32.2189
Round 190 global test acc  96.1400 

Rounds 191 filter noisy data:
Round 191 train loss  -32.3161
Round 191 global test acc  96.0200 

Rounds 192 filter noisy data:
Round 192 train loss  -32.0831
Round 192 global test acc  96.1600 

Rounds 193 filter noisy data:
Round 193 train loss  -31.9624
Round 193 global test acc  96.0400 

Rounds 194 filter noisy data:
Round 194 train loss  -32.0985
Round 194 global test acc  96.1500 

Rounds 195 filter noisy data:
Round 195 train loss  -32.2745
Round 195 global test acc  96.0800 

Rounds 196 filter noisy data:
Round 196 train loss  -32.1764
Round 196 global test acc  96.1800 

Rounds 197 filter noisy data:
Round 197 train loss  -32.1104
Round 197 global test acc  96.1200 

Rounds 198 filter noisy data:
Round 198 train loss  -32.0766
Round 198 global test acc  96.0600 

Rounds 199 filter noisy data:
Round 199 train loss  -32.0404
Round 199 global test acc  96.0000 

Round 199 Fscore 

[0.9579832553863525, 0.9054054021835327, 0.9757282137870789, 0.9807074069976807, 0.9279999732971191, 0.9784336090087891, 0.9640287756919861, 0.9853372573852539, 0.9762418866157532, 0.9700130224227905, 0.9447852373123169, 0.9757961630821228, 0.967117965221405, 0.9819639325141907, 0.9847434163093567, 0.9835050702095032, 0.978461503982544, 0.9641693234443665, 0.9264706373214722, 0.974155068397522, 0.9686098694801331, 0.8972973227500916, 0.9302325248718262, 0.9691629409790039, 0.9674099683761597, 0.9274193644523621, 0.9600000381469727, 0.977667510509491, 0.9773462414741516, 0.9527896642684937, 0.9542961120605469, 0.9933333396911621, 0.9751824736595154, 0.9814550876617432, 0.9801324605941772, 0.9538461565971375, 0.9251101613044739, 0.966292142868042, 0.9805013537406921, 0.9383562207221985, 0.9864253401756287, 0.9742574691772461, 0.9637305736541748, 0.9722735285758972, 0.9738220572471619, 0.9911242723464966, 0.9778761267662048, 0.9818182587623596, 0.9729729890823364, 0.971319317817688, 0.9615384936332703, 0.9784173369407654, 0.9470751881599426, 0.9635974168777466, 0.9857820272445679, 0.9715762734413147, 0.9731800556182861, 0.9729729890823364, 0.98591548204422, 0.981627345085144, 0.9704641103744507, 0.963302731513977, 0.9679715633392334, 0.9523809552192688, 0.9121621251106262, 0.9324323534965515, 0.9768785834312439, 0.9699398875236511, 0.9543147087097168, 0.9656862616539001, 0.9197860956192017, 0.9684210419654846, 0.9819587469100952, 0.914893627166748, 0.9898167252540588, 0.9568626880645752, 0.9781209826469421, 0.9823788404464722, 0.9788519740104675, 0.928909957408905, 0.960869550704956, 0.9632107615470886, 0.9047619104385376, 0.9674797058105469, 0.9768211245536804, 0.975238025188446, 0.9428570866584778, 0.9253731369972229, 0.9729729294776917, 0.9649805426597595, 0.9717867970466614, 0.9844236969947815, 0.9844098687171936, 0.9302324652671814, 0.9932584762573242, 0.9281046390533447, 0.9254902005195618, 0.9350648522377014, 0.9814814925193787, 0.9680850505828857]
time : 8578.20668554306
('algorithm', 'FedTwin')
('gpu', 0)
('seed', 13)
('save_dir', './record/')
('rounds2', 200)
('local_ep', 5)
('frac2', 0.1)
('num_users', 100)
('local_bs', 32)
('lr', 0.1)
('model', 'lenet')
('num_classes', 10)
('level_n_system', 1.0)
('level_n_lowerb', 0.5)
('alpha_dirichlet', 10)
('non_iid_prob_class', 0.7)
('dataset', 'mnist')
('iid', False)
('LID_k', 20)
('iteration1', 5)
('rounds1', 200)
('frac1', 0.01)
('pretrained', False)
('mixup', False)
('alpha', 1)
('beta', 5)
('relabel_ratio', 0.5)
('confidence_thres', 0.5)
('clean_set_thres', 0.1)
('fine_tuning', True)
('correction', True)
('T_pl', 100)
('lambda_cen', 1.0)
('lambda_e', 0.8)
('num_gradual', 10)
('forget_rate', 0.2)
('lr_decay', 0.1)
('schedule', [])
('momentum', 0.5)
('weight_decay', 0.0001)
('feature_dim', 128)
('plr', 0.05)
('lamda', 15)
('K', 5)
('gamma', 1)
('begin_sel', 10)
('max_beta', 2)
('mu', 0.01)
('device', device(type='cuda', index=0))
Client 0, noise level: 0.8484 (0.7635), real noise ratio: 0.7560
Client 1, noise level: 0.9815 (0.8834), real noise ratio: 0.8836
Client 2, noise level: 0.6389 (0.5750), real noise ratio: 0.5859
Client 3, noise level: 0.6168 (0.5551), real noise ratio: 0.5282
Client 4, noise level: 0.9228 (0.8306), real noise ratio: 0.8376
Client 5, noise level: 0.6121 (0.5509), real noise ratio: 0.5354
Client 6, noise level: 0.8445 (0.7600), real noise ratio: 0.7468
Client 7, noise level: 0.5767 (0.5191), real noise ratio: 0.4941
Client 8, noise level: 0.6018 (0.5416), real noise ratio: 0.5693
Client 9, noise level: 0.5338 (0.4804), real noise ratio: 0.4698
Client 10, noise level: 0.8747 (0.7873), real noise ratio: 0.7910
Client 11, noise level: 0.5900 (0.5310), real noise ratio: 0.5223
Client 12, noise level: 0.5621 (0.5059), real noise ratio: 0.5229
Client 13, noise level: 0.6124 (0.5512), real noise ratio: 0.5098
Client 14, noise level: 0.6397 (0.5758), real noise ratio: 0.5687
Client 15, noise level: 0.5169 (0.4652), real noise ratio: 0.4687
Client 16, noise level: 0.6272 (0.5645), real noise ratio: 0.5382
Client 17, noise level: 0.8344 (0.7510), real noise ratio: 0.7437
Client 18, noise level: 0.8800 (0.7920), real noise ratio: 0.8122
Client 19, noise level: 0.6130 (0.5517), real noise ratio: 0.5450
Client 20, noise level: 0.8059 (0.7253), real noise ratio: 0.7477
Client 21, noise level: 0.9561 (0.8605), real noise ratio: 0.8850
Client 22, noise level: 0.7708 (0.6937), real noise ratio: 0.7213
Client 23, noise level: 0.6870 (0.6183), real noise ratio: 0.6038
Client 24, noise level: 0.5066 (0.4559), real noise ratio: 0.4389
Client 25, noise level: 0.9147 (0.8232), real noise ratio: 0.8302
Client 26, noise level: 0.9083 (0.8175), real noise ratio: 0.8270
Client 27, noise level: 0.5399 (0.4859), real noise ratio: 0.4742
Client 28, noise level: 0.5858 (0.5273), real noise ratio: 0.5407
Client 29, noise level: 0.9191 (0.8272), real noise ratio: 0.8395
Client 30, noise level: 0.7821 (0.7039), real noise ratio: 0.7004
Client 31, noise level: 0.6749 (0.6074), real noise ratio: 0.6164
Client 32, noise level: 0.5725 (0.5153), real noise ratio: 0.5022
Client 33, noise level: 0.5493 (0.4943), real noise ratio: 0.5014
Client 34, noise level: 0.7801 (0.7021), real noise ratio: 0.6947
Client 35, noise level: 0.8550 (0.7695), real noise ratio: 0.7844
Client 36, noise level: 0.9754 (0.8779), real noise ratio: 0.8818
Client 37, noise level: 0.8740 (0.7866), real noise ratio: 0.7907
Client 38, noise level: 0.6861 (0.6175), real noise ratio: 0.6518
Client 39, noise level: 0.8792 (0.7913), real noise ratio: 0.7873
Client 40, noise level: 0.5355 (0.4820), real noise ratio: 0.4785
Client 41, noise level: 0.8109 (0.7298), real noise ratio: 0.7151
Client 42, noise level: 0.8604 (0.7743), real noise ratio: 0.7760
Client 43, noise level: 0.5209 (0.4688), real noise ratio: 0.4627
Client 44, noise level: 0.6976 (0.6279), real noise ratio: 0.6729
Client 45, noise level: 0.5807 (0.5226), real noise ratio: 0.5331
Client 46, noise level: 0.6380 (0.5742), real noise ratio: 0.5643
Client 47, noise level: 0.6133 (0.5519), real noise ratio: 0.5399
Client 48, noise level: 0.6523 (0.5871), real noise ratio: 0.5671
Client 49, noise level: 0.5681 (0.5113), real noise ratio: 0.4913
Client 50, noise level: 0.8471 (0.7624), real noise ratio: 0.7598
Client 51, noise level: 0.5264 (0.4738), real noise ratio: 0.4834
Client 52, noise level: 0.7907 (0.7116), real noise ratio: 0.6959
Client 53, noise level: 0.5899 (0.5309), real noise ratio: 0.5084
Client 54, noise level: 0.7533 (0.6780), real noise ratio: 0.6698
Client 55, noise level: 0.6408 (0.5767), real noise ratio: 0.5928
Client 56, noise level: 0.6850 (0.6165), real noise ratio: 0.6271
Client 57, noise level: 0.7523 (0.6770), real noise ratio: 0.7048
Client 58, noise level: 0.5612 (0.5050), real noise ratio: 0.4621
Client 59, noise level: 0.5653 (0.5088), real noise ratio: 0.5422
Client 60, noise level: 0.9222 (0.8300), real noise ratio: 0.8401
Client 61, noise level: 0.6961 (0.6265), real noise ratio: 0.6476
Client 62, noise level: 0.5848 (0.5263), real noise ratio: 0.5178
Client 63, noise level: 0.9006 (0.8105), real noise ratio: 0.8043
Client 64, noise level: 0.9551 (0.8596), real noise ratio: 0.8548
Client 65, noise level: 0.9148 (0.8233), real noise ratio: 0.8341
Client 66, noise level: 0.8570 (0.7713), real noise ratio: 0.7561
Client 67, noise level: 0.5497 (0.4947), real noise ratio: 0.5049
Client 68, noise level: 0.9567 (0.8610), real noise ratio: 0.8659
Client 69, noise level: 0.7890 (0.7101), real noise ratio: 0.6973
Client 70, noise level: 0.9501 (0.8551), real noise ratio: 0.8671
Client 71, noise level: 0.7818 (0.7036), real noise ratio: 0.7149
Client 72, noise level: 0.5049 (0.4544), real noise ratio: 0.4590
Client 73, noise level: 0.9971 (0.8974), real noise ratio: 0.8942
Client 74, noise level: 0.5662 (0.5096), real noise ratio: 0.5356
Client 75, noise level: 0.8463 (0.7617), real noise ratio: 0.7688
Client 76, noise level: 0.6671 (0.6004), real noise ratio: 0.5550
Client 77, noise level: 0.5901 (0.5311), real noise ratio: 0.5161
Client 78, noise level: 0.5703 (0.5133), real noise ratio: 0.5427
Client 79, noise level: 0.8346 (0.7512), real noise ratio: 0.7432
Client 80, noise level: 0.6519 (0.5867), real noise ratio: 0.6231
Client 81, noise level: 0.8068 (0.7261), real noise ratio: 0.7030
Client 82, noise level: 0.9678 (0.8710), real noise ratio: 0.8990
Client 83, noise level: 0.6015 (0.5413), real noise ratio: 0.5333
Client 84, noise level: 0.5598 (0.5038), real noise ratio: 0.4892
Client 85, noise level: 0.6961 (0.6265), real noise ratio: 0.6347
Client 86, noise level: 0.8473 (0.7625), real noise ratio: 0.7667
Client 87, noise level: 0.9725 (0.8752), real noise ratio: 0.8649
Client 88, noise level: 0.5817 (0.5235), real noise ratio: 0.5187
Client 89, noise level: 0.7294 (0.6564), real noise ratio: 0.6343
Client 90, noise level: 0.6394 (0.5755), real noise ratio: 0.5640
Client 91, noise level: 0.6023 (0.5421), real noise ratio: 0.5223
Client 92, noise level: 0.6542 (0.5888), real noise ratio: 0.5620
Client 93, noise level: 0.8978 (0.8080), real noise ratio: 0.8160
Client 94, noise level: 0.5464 (0.4918), real noise ratio: 0.4641
Client 95, noise level: 0.9345 (0.8411), real noise ratio: 0.8136
Client 96, noise level: 0.9169 (0.8252), real noise ratio: 0.8161
Client 97, noise level: 0.8409 (0.7568), real noise ratio: 0.7565
Client 98, noise level: 0.6479 (0.5831), real noise ratio: 0.6003
Client 99, noise level: 0.5831 (0.5248), real noise ratio: 0.5380
Rounds 0 early training:
Round 0 train loss  2.2405
Round 0 global test acc  25.9100 

Rounds 1 early training:
Round 1 train loss  2.2060
Round 1 global test acc  21.0300 

Rounds 2 early training:
Round 2 train loss  2.0052
Round 2 global test acc  11.5700 

Rounds 3 early training:
Round 3 train loss  1.5397
Round 3 global test acc  12.9600 

Rounds 4 early training:
Round 4 train loss  1.0435
Round 4 global test acc  11.3500 

Rounds 5 early training:
Round 5 train loss  0.5888
Round 5 global test acc  11.3500 

Rounds 6 early training:
Round 6 train loss  -0.3293
Round 6 global test acc  11.3500 

Rounds 7 early training:
Round 7 train loss  -2.3670
Round 7 global test acc  14.6700 

Rounds 8 early training:
Round 8 train loss  -4.7474
Round 8 global test acc  36.3300 

Rounds 9 early training:
Round 9 train loss  -6.1234
Round 9 global test acc  34.5500 

Rounds 10 early training:
Round 10 train loss  -8.5442
Round 10 global test acc  54.0200 

Rounds 11 filter noisy data:
Round 11 train loss  -25.2649
Round 11 global test acc  55.9900 

Rounds 12 filter noisy data:
Round 12 train loss  -28.1163
Round 12 global test acc  74.7100 

Rounds 13 filter noisy data:
Round 13 train loss  -28.0464
Round 13 global test acc  75.2200 

Rounds 14 filter noisy data:
Round 14 train loss  -28.7037
Round 14 global test acc  78.7100 

Rounds 15 filter noisy data:
Round 15 train loss  -29.0068
Round 15 global test acc  82.8300 

Rounds 16 filter noisy data:
Round 16 train loss  -29.6994
Round 16 global test acc  82.6100 

Rounds 17 filter noisy data:
Round 17 train loss  -30.6480
Round 17 global test acc  85.0900 

Rounds 18 filter noisy data:
Round 18 train loss  -28.8330
Round 18 global test acc  84.0700 

Rounds 19 filter noisy data:
Round 19 train loss  -29.6471
Round 19 global test acc  85.8600 

Rounds 20 filter noisy data:
Round 20 train loss  -30.0662
Round 20 global test acc  86.5600 

Rounds 21 filter noisy data:
Round 21 train loss  -29.9782
Round 21 global test acc  89.1800 

Rounds 22 filter noisy data:
Round 22 train loss  -30.3047
Round 22 global test acc  87.4200 

Rounds 23 filter noisy data:
Round 23 train loss  -30.1112
Round 23 global test acc  88.3000 

Rounds 24 filter noisy data:
Round 24 train loss  -30.0470
Round 24 global test acc  89.1500 

Rounds 25 filter noisy data:
Round 25 train loss  -29.8656
Round 25 global test acc  89.4100 

Rounds 26 filter noisy data:
Round 26 train loss  -30.1865
Round 26 global test acc  90.0900 

Rounds 27 filter noisy data:
Round 27 train loss  -30.0735
Round 27 global test acc  87.9400 

Rounds 28 filter noisy data:
Round 28 train loss  -31.0980
Round 28 global test acc  90.7900 

Rounds 29 filter noisy data:
Round 29 train loss  -30.3472
Round 29 global test acc  90.7300 

Rounds 30 filter noisy data:
Round 30 train loss  -29.5613
Round 30 global test acc  84.1100 

Rounds 31 filter noisy data:
Round 31 train loss  -29.9388
Round 31 global test acc  91.4700 

Rounds 32 filter noisy data:
Round 32 train loss  -31.1781
Round 32 global test acc  91.8500 

Rounds 33 filter noisy data:
Round 33 train loss  -30.2812
Round 33 global test acc  88.0300 

Rounds 34 filter noisy data:
Round 34 train loss  -30.5517
Round 34 global test acc  91.9600 

Rounds 35 filter noisy data:
Round 35 train loss  -30.7693
Round 35 global test acc  92.6900 

Rounds 36 filter noisy data:
Round 36 train loss  -30.2507
Round 36 global test acc  92.0300 

Rounds 37 filter noisy data:
Round 37 train loss  -30.2376
Round 37 global test acc  92.0200 

Rounds 38 filter noisy data:
Round 38 train loss  -30.6120
Round 38 global test acc  92.8500 

Rounds 39 filter noisy data:
Round 39 train loss  -31.6369
Round 39 global test acc  92.1800 

Rounds 40 filter noisy data:
Round 40 train loss  -30.5379
Round 40 global test acc  91.9100 

Rounds 41 filter noisy data:
Round 41 train loss  -30.0809
Round 41 global test acc  92.0200 

Rounds 42 filter noisy data:
Round 42 train loss  -29.8945
Round 42 global test acc  92.4300 

Rounds 43 filter noisy data:
Round 43 train loss  -30.4338
Round 43 global test acc  92.3600 

Rounds 44 filter noisy data:
Round 44 train loss  -31.0064
Round 44 global test acc  93.3100 

Rounds 45 filter noisy data:
Round 45 train loss  -30.7949
Round 45 global test acc  92.6500 

Rounds 46 filter noisy data:
Round 46 train loss  -30.7879
Round 46 global test acc  93.2100 

Rounds 47 filter noisy data:
Round 47 train loss  -29.6084
Round 47 global test acc  91.3500 

Rounds 48 filter noisy data:
Round 48 train loss  -31.0500
Round 48 global test acc  93.3200 

Rounds 49 filter noisy data:
Round 49 train loss  -31.6156
Round 49 global test acc  92.3600 

Rounds 50 filter noisy data:
Round 50 train loss  -31.0405
Round 50 global test acc  93.8700 

Rounds 51 filter noisy data:
Round 51 train loss  -31.2288
Round 51 global test acc  93.6100 

Rounds 52 filter noisy data:
Round 52 train loss  -30.6021
Round 52 global test acc  92.5100 

Rounds 53 filter noisy data:
Round 53 train loss  -31.6729
Round 53 global test acc  93.8800 

Rounds 54 filter noisy data:
Round 54 train loss  -31.5467
Round 54 global test acc  92.5700 

Rounds 55 filter noisy data:
Round 55 train loss  -30.8108
Round 55 global test acc  93.7700 

Rounds 56 filter noisy data:
Round 56 train loss  -30.5131
Round 56 global test acc  93.6300 

Rounds 57 filter noisy data:
Round 57 train loss  -31.2070
Round 57 global test acc  93.3400 

Rounds 58 filter noisy data:
Round 58 train loss  -30.9014
Round 58 global test acc  93.2000 

Rounds 59 filter noisy data:
Round 59 train loss  -30.7082
Round 59 global test acc  90.0500 

Rounds 60 filter noisy data:
Round 60 train loss  -30.5351
Round 60 global test acc  92.8100 

Rounds 61 filter noisy data:
Round 61 train loss  -30.3236
Round 61 global test acc  92.4400 

Rounds 62 filter noisy data:
Round 62 train loss  -30.7201
Round 62 global test acc  92.5500 

Rounds 63 filter noisy data:
Round 63 train loss  -30.8053
Round 63 global test acc  93.5600 

Rounds 64 filter noisy data:
Round 64 train loss  -31.0848
Round 64 global test acc  93.9700 

Rounds 65 filter noisy data:
Round 65 train loss  -30.9401
Round 65 global test acc  92.8800 

Rounds 66 filter noisy data:
Round 66 train loss  -31.2275
Round 66 global test acc  93.7200 

Rounds 67 filter noisy data:
Round 67 train loss  -31.3694
Round 67 global test acc  94.1300 

Rounds 68 filter noisy data:
Round 68 train loss  -31.1814
Round 68 global test acc  93.6700 

Rounds 69 filter noisy data:
Round 69 train loss  -31.6031
Round 69 global test acc  94.0100 

Rounds 70 filter noisy data:
Round 70 train loss  -31.8500
Round 70 global test acc  94.2100 

Rounds 71 filter noisy data:
Round 71 train loss  -31.3873
Round 71 global test acc  94.0000 

Rounds 72 filter noisy data:
Round 72 train loss  -31.0265
Round 72 global test acc  94.4500 

Rounds 73 filter noisy data:
Round 73 train loss  -31.2972
Round 73 global test acc  94.7000 

Rounds 74 filter noisy data:
Round 74 train loss  -31.7348
Round 74 global test acc  93.9800 

Rounds 75 filter noisy data:
Round 75 train loss  -31.6789
Round 75 global test acc  94.6500 

Rounds 76 filter noisy data:
Round 76 train loss  -30.7313
Round 76 global test acc  94.4200 

Rounds 77 filter noisy data:
Round 77 train loss  -31.3964
Round 77 global test acc  94.7000 

Rounds 78 filter noisy data:
Round 78 train loss  -31.1984
Round 78 global test acc  94.2800 

Rounds 79 filter noisy data:
Round 79 train loss  -31.3173
Round 79 global test acc  91.3200 

Rounds 80 filter noisy data:
Round 80 train loss  -31.4653
Round 80 global test acc  93.6200 

Rounds 81 filter noisy data:
Round 81 train loss  -31.4684
Round 81 global test acc  93.9200 

Rounds 82 filter noisy data:
Round 82 train loss  -30.9180
Round 82 global test acc  91.9300 

Rounds 83 filter noisy data:
Round 83 train loss  -30.3092
Round 83 global test acc  93.0400 

Rounds 84 filter noisy data:
Round 84 train loss  -31.6399
Round 84 global test acc  94.7000 

Rounds 85 filter noisy data:
Round 85 train loss  -29.6582
Round 85 global test acc  93.7200 

Rounds 86 filter noisy data:
Round 86 train loss  -31.1979
Round 86 global test acc  93.7700 

Rounds 87 filter noisy data:
Round 87 train loss  -31.4335
Round 87 global test acc  93.8100 

Rounds 88 filter noisy data:
Round 88 train loss  -31.5578
Round 88 global test acc  94.1200 

Rounds 89 filter noisy data:
Round 89 train loss  -31.0336
Round 89 global test acc  93.5000 

Rounds 90 filter noisy data:
Round 90 train loss  -30.6848
Round 90 global test acc  93.1100 

Rounds 91 filter noisy data:
Round 91 train loss  -30.8808
Round 91 global test acc  94.0200 

Rounds 92 filter noisy data:
Round 92 train loss  -31.9537
Round 92 global test acc  94.2600 

Rounds 93 filter noisy data:
Round 93 train loss  -30.3261
Round 93 global test acc  91.8300 

Rounds 94 filter noisy data:
Round 94 train loss  -30.8874
Round 94 global test acc  94.0400 

Rounds 95 filter noisy data:
Round 95 train loss  -30.1661
Round 95 global test acc  93.5000 

Rounds 96 filter noisy data:
Round 96 train loss  -31.0091
Round 96 global test acc  94.4400 

Rounds 97 filter noisy data:
Round 97 train loss  -30.9614
Round 97 global test acc  94.2200 

Rounds 98 filter noisy data:
Round 98 train loss  -31.5379
Round 98 global test acc  95.1500 

Rounds 99 filter noisy data:
Round 99 train loss  -30.6335
Round 99 global test acc  94.0300 

Rounds 100 filter noisy data:
Round 100 train loss  -31.5380
Round 100 global test acc  94.6000 

Rounds 101 filter noisy data:
Round 101 train loss  -31.9949
Round 101 global test acc  94.7500 

Rounds 102 filter noisy data:
Round 102 train loss  -31.6064
Round 102 global test acc  94.6900 

Rounds 103 filter noisy data:
Round 103 train loss  -31.9121
Round 103 global test acc  94.8000 

Rounds 104 filter noisy data:
Round 104 train loss  -31.8246
Round 104 global test acc  94.8600 

Rounds 105 filter noisy data:
Round 105 train loss  -31.7602
Round 105 global test acc  94.9900 

Rounds 106 filter noisy data:
Round 106 train loss  -31.8026
Round 106 global test acc  94.9400 

Rounds 107 filter noisy data:
Round 107 train loss  -31.3488
Round 107 global test acc  95.1500 

Rounds 108 filter noisy data:
Round 108 train loss  -31.6375
Round 108 global test acc  95.1700 

Rounds 109 filter noisy data:
Round 109 train loss  -31.6776
Round 109 global test acc  95.2400 

Rounds 110 filter noisy data:
Round 110 train loss  -31.8954
Round 110 global test acc  95.3700 

Rounds 111 filter noisy data:
Round 111 train loss  -31.8181
Round 111 global test acc  95.2700 

Rounds 112 filter noisy data:
Round 112 train loss  -31.9434
Round 112 global test acc  95.2400 

Rounds 113 filter noisy data:
Round 113 train loss  -32.0900
Round 113 global test acc  95.2400 

Rounds 114 filter noisy data:
Round 114 train loss  -31.9632
Round 114 global test acc  95.3500 

Rounds 115 filter noisy data:
Round 115 train loss  -31.7276
Round 115 global test acc  95.2600 

Rounds 116 filter noisy data:
Round 116 train loss  -31.9943
Round 116 global test acc  95.2700 

Rounds 117 filter noisy data:
Round 117 train loss  -32.1779
Round 117 global test acc  95.2500 

Rounds 118 filter noisy data:
Round 118 train loss  -31.9173
Round 118 global test acc  95.3100 

Rounds 119 filter noisy data:
Round 119 train loss  -31.7770
Round 119 global test acc  95.3100 

Rounds 120 filter noisy data:
Round 120 train loss  -31.6172
Round 120 global test acc  95.2600 

Rounds 121 filter noisy data:
Round 121 train loss  -31.7623
Round 121 global test acc  95.3800 

Rounds 122 filter noisy data:
Round 122 train loss  -31.6076
Round 122 global test acc  95.3200 

Rounds 123 filter noisy data:
Round 123 train loss  -32.0575
Round 123 global test acc  95.5100 

Rounds 124 filter noisy data:
Round 124 train loss  -31.9684
Round 124 global test acc  95.3700 

Rounds 125 filter noisy data:
Round 125 train loss  -31.7851
Round 125 global test acc  95.2100 

Rounds 126 filter noisy data:
Round 126 train loss  -31.9094
Round 126 global test acc  95.2700 

Rounds 127 filter noisy data:
Round 127 train loss  -32.0556
Round 127 global test acc  95.3600 

Rounds 128 filter noisy data:
Round 128 train loss  -31.9223
Round 128 global test acc  95.3100 

Rounds 129 filter noisy data:
Round 129 train loss  -32.0596
