('algorithm', 'RFL')
('gpu', 0)
('seed', 13)
('save_dir', './record/')
('rounds2', 200)
('local_ep', 5)
('frac2', 0.1)
('num_users', 100)
('local_bs', 32)
('lr', 0.1)
('model', 'lenet')
('num_classes', 10)
('level_n_system', 1.0)
('level_n_lowerb', 0.5)
('alpha_dirichlet', 10)
('non_iid_prob_class', 0.7)
('dataset', 'mnist')
('iid', False)
('LID_k', 20)
('iteration1', 5)
('rounds1', 200)
('frac1', 0.01)
('pretrained', False)
('mixup', False)
('alpha', 1)
('beta', 5)
('relabel_ratio', 0.5)
('confidence_thres', 0.5)
('clean_set_thres', 0.1)
('fine_tuning', True)
('correction', True)
('T_pl', 100)
('lambda_cen', 1.0)
('lambda_e', 0.8)
('num_gradual', 10)
('forget_rate', 0.2)
('lr_decay', 0.1)
('schedule', [])
('momentum', 0.5)
('weight_decay', 0.0001)
('feature_dim', 128)
('plr', 0.1)
('lamda', 15)
('K', 1)
('gamma', 1)
('begin_sel', 10)
('max_beta', 2)
('mu', 0.01)
Round 170 global test acc  95.1700
Round 170 Fscore 

[]
Round 171 global test acc  95.1400
Round 171 Fscore 

[]
Round 172 global test acc  95.3000
Round 172 Fscore 

[]
Round 173 global test acc  94.8200
Round 173 Fscore 

[]
Round 174 global test acc  94.5700
Round 174 Fscore 

[]
Round 175 global test acc  94.8100
Round 175 Fscore 

[]
Round 176 global test acc  94.4200
Round 176 Fscore 

[]
Round 177 global test acc  94.6200
Round 177 Fscore 

[]
Round 178 global test acc  94.8500
Round 178 Fscore 

[]
Round 179 global test acc  94.6200
Round 179 Fscore 

[]
Round 180 global test acc  95.2000
Round 180 Fscore 

[]
Round 181 global test acc  95.0800
Round 181 Fscore 

[]
Round 182 global test acc  95.2900
Round 182 Fscore 

[]
Round 183 global test acc  95.4200
Round 183 Fscore 

[]
Round 184 global test acc  95.4800
Round 184 Fscore 

[]
Round 185 global test acc  95.3200
Round 185 Fscore 

[]
Round 186 global test acc  95.2900
Round 186 Fscore 

[]
Round 187 global test acc  95.4700
Round 187 Fscore 

[]
Round 188 global test acc  95.2300
Round 188 Fscore 

[]
Round 189 global test acc  95.3000
Round 189 Fscore 

[]
Round 190 global test acc  95.4200
Round 190 Fscore 

[]
Round 191 global test acc  94.7000
Round 191 Fscore 

[]
Round 192 global test acc  94.9800
Round 192 Fscore 

[]
Round 193 global test acc  95.0600
Round 193 Fscore 

[]
Round 194 global test acc  94.8700
Round 194 Fscore 

[]
Round 195 global test acc  94.4500
Round 195 Fscore 

[]
Round 196 global test acc  93.2400
Round 196 Fscore 

[]
Round 197 global test acc  92.9000
Round 197 Fscore 

[]
Round 198 global test acc  93.6300
Round 198 Fscore 

[]
Round 199 global test acc  93.5700
Round 199 Fscore 

[0.7577639818191528, 0.4892086684703827, 0.8488612771034241, 0.8587257862091064, 0.5833333730697632, 0.8647581934928894, 0.7229551672935486, 0.8809218406677246, 0.8351647853851318, 0.887340247631073, 0.6330645680427551, 0.8568329811096191, 0.860927164554596, 0.8790035247802734, 0.8540924787521362, 0.8862385749816895, 0.8624338507652283, 0.7119437456130981, 0.5972222089767456, 0.8330522775650024, 0.6987179517745972, 0.4498645067214966, 0.739130437374115, 0.8028674125671387, 0.8963414430618286, 0.5909090638160706, 0.5782312750816345, 0.9123595952987671, 0.8603352308273315, 0.5620253086090088, 0.7208672165870667, 0.8426966667175293, 0.8767470717430115, 0.8805031180381775, 0.7621483206748962, 0.6305418610572815, 0.46854662895202637, 0.6801007986068726, 0.7732181549072266, 0.6113537549972534, 0.848249077796936, 0.7348148226737976, 0.6784452199935913, 0.877813458442688, 0.780287504196167, 0.8435544967651367, 0.8485981225967407, 0.8374760746955872, 0.8614540696144104, 0.8604269027709961, 0.6736842393875122, 0.8891235589981079, 0.7463312149047852, 0.8796992301940918, 0.802281379699707, 0.8258064389228821, 0.8113207221031189, 0.7268170118331909, 0.8841843008995056, 0.875, 0.5707195997238159, 0.7918968796730042, 0.8645358085632324, 0.6283524632453918, 0.49462366104125977, 0.5358490347862244, 0.6857143044471741, 0.8522920608520508, 0.541436493396759, 0.7351351976394653, 0.5333333015441895, 0.7258484959602356, 0.8802735805511475, 0.48087430000305176, 0.8576388955116272, 0.7225433588027954, 0.8571428656578064, 0.8615384697914124, 0.8320801854133606, 0.6912751793861389, 0.781411349773407, 0.733668327331543, 0.40625, 0.8368055820465088, 0.868945837020874, 0.8018292784690857, 0.6711184978485107, 0.4895833432674408, 0.8432055711746216, 0.8152865767478943, 0.8435013890266418, 0.8803301453590393, 0.8426966667175293, 0.5714285969734192, 0.8884462714195251, 0.632478654384613, 0.5829383730888367, 0.6766467094421387, 0.8102410435676575, 0.8423423767089844]
time : 15460.788492679596
('algorithm', 'RFL')
('gpu', 1)
('seed', 13)
('save_dir', './record/')
('rounds2', 200)
('local_ep', 5)
('frac2', 0.1)
('num_users', 100)
('local_bs', 32)
('lr', 0.1)
('model', 'lenet')
('num_classes', 10)
('level_n_system', 1.0)
('level_n_lowerb', 0.5)
('alpha_dirichlet', 10)
('non_iid_prob_class', 0.7)
('dataset', 'mnist')
('iid', False)
('LID_k', 20)
('iteration1', 5)
('rounds1', 200)
('frac1', 0.01)
('pretrained', False)
('mixup', False)
('alpha', 1)
('beta', 5)
('relabel_ratio', 0.5)
('confidence_thres', 0.5)
('clean_set_thres', 0.1)
('fine_tuning', True)
('correction', True)
('T_pl', 100)
('lambda_cen', 1.0)
('lambda_e', 0.8)
('num_gradual', 10)
('forget_rate', 0.2)
('lr_decay', 0.1)
('schedule', [])
('momentum', 0.5)
('weight_decay', 0.0001)
('feature_dim', 128)
('plr', 0.1)
('lamda', 15)
('K', 5)
('gamma', 1)
('begin_sel', 10)
('max_beta', 2)
('mu', 0.01)
('device', device(type='cuda', index=1))
Client 0, noise level: 0.8484 (0.7635), real noise ratio: 0.7560
Client 1, noise level: 0.9815 (0.8834), real noise ratio: 0.8836
Client 2, noise level: 0.6389 (0.5750), real noise ratio: 0.5859
Client 3, noise level: 0.6168 (0.5551), real noise ratio: 0.5282
Client 4, noise level: 0.9228 (0.8306), real noise ratio: 0.8376
Client 5, noise level: 0.6121 (0.5509), real noise ratio: 0.5354
Client 6, noise level: 0.8445 (0.7600), real noise ratio: 0.7468
Client 7, noise level: 0.5767 (0.5191), real noise ratio: 0.4941
Client 8, noise level: 0.6018 (0.5416), real noise ratio: 0.5693
Client 9, noise level: 0.5338 (0.4804), real noise ratio: 0.4698
Client 10, noise level: 0.8747 (0.7873), real noise ratio: 0.7910
Client 11, noise level: 0.5900 (0.5310), real noise ratio: 0.5223
Client 12, noise level: 0.5621 (0.5059), real noise ratio: 0.5229
Client 13, noise level: 0.6124 (0.5512), real noise ratio: 0.5098
Client 14, noise level: 0.6397 (0.5758), real noise ratio: 0.5687
Client 15, noise level: 0.5169 (0.4652), real noise ratio: 0.4687
Client 16, noise level: 0.6272 (0.5645), real noise ratio: 0.5382
Client 17, noise level: 0.8344 (0.7510), real noise ratio: 0.7437
Client 18, noise level: 0.8800 (0.7920), real noise ratio: 0.8122
Client 19, noise level: 0.6130 (0.5517), real noise ratio: 0.5450
Client 20, noise level: 0.8059 (0.7253), real noise ratio: 0.7477
Client 21, noise level: 0.9561 (0.8605), real noise ratio: 0.8850
Client 22, noise level: 0.7708 (0.6937), real noise ratio: 0.7213
Client 23, noise level: 0.6870 (0.6183), real noise ratio: 0.6038
Client 24, noise level: 0.5066 (0.4559), real noise ratio: 0.4389
Client 25, noise level: 0.9147 (0.8232), real noise ratio: 0.8302
Client 26, noise level: 0.9083 (0.8175), real noise ratio: 0.8270
Client 27, noise level: 0.5399 (0.4859), real noise ratio: 0.4742
Client 28, noise level: 0.5858 (0.5273), real noise ratio: 0.5407
Client 29, noise level: 0.9191 (0.8272), real noise ratio: 0.8395
Client 30, noise level: 0.7821 (0.7039), real noise ratio: 0.7004
Client 31, noise level: 0.6749 (0.6074), real noise ratio: 0.6164
Client 32, noise level: 0.5725 (0.5153), real noise ratio: 0.5022
Client 33, noise level: 0.5493 (0.4943), real noise ratio: 0.5014
Client 34, noise level: 0.7801 (0.7021), real noise ratio: 0.6947
Client 35, noise level: 0.8550 (0.7695), real noise ratio: 0.7844
Client 36, noise level: 0.9754 (0.8779), real noise ratio: 0.8818
Client 37, noise level: 0.8740 (0.7866), real noise ratio: 0.7907
Client 38, noise level: 0.6861 (0.6175), real noise ratio: 0.6518
Client 39, noise level: 0.8792 (0.7913), real noise ratio: 0.7873
Client 40, noise level: 0.5355 (0.4820), real noise ratio: 0.4785
Client 41, noise level: 0.8109 (0.7298), real noise ratio: 0.7151
Client 42, noise level: 0.8604 (0.7743), real noise ratio: 0.7760
Client 43, noise level: 0.5209 (0.4688), real noise ratio: 0.4627
Client 44, noise level: 0.6976 (0.6279), real noise ratio: 0.6729
Client 45, noise level: 0.5807 (0.5226), real noise ratio: 0.5331
Client 46, noise level: 0.6380 (0.5742), real noise ratio: 0.5643
Client 47, noise level: 0.6133 (0.5519), real noise ratio: 0.5399
Client 48, noise level: 0.6523 (0.5871), real noise ratio: 0.5671
Client 49, noise level: 0.5681 (0.5113), real noise ratio: 0.4913
Client 50, noise level: 0.8471 (0.7624), real noise ratio: 0.7598
Client 51, noise level: 0.5264 (0.4738), real noise ratio: 0.4834
Client 52, noise level: 0.7907 (0.7116), real noise ratio: 0.6959
Client 53, noise level: 0.5899 (0.5309), real noise ratio: 0.5084
Client 54, noise level: 0.7533 (0.6780), real noise ratio: 0.6698
Client 55, noise level: 0.6408 (0.5767), real noise ratio: 0.5928
Client 56, noise level: 0.6850 (0.6165), real noise ratio: 0.6271
Client 57, noise level: 0.7523 (0.6770), real noise ratio: 0.7048
Client 58, noise level: 0.5612 (0.5050), real noise ratio: 0.4621
Client 59, noise level: 0.5653 (0.5088), real noise ratio: 0.5422
Client 60, noise level: 0.9222 (0.8300), real noise ratio: 0.8401
Client 61, noise level: 0.6961 (0.6265), real noise ratio: 0.6476
Client 62, noise level: 0.5848 (0.5263), real noise ratio: 0.5178
Client 63, noise level: 0.9006 (0.8105), real noise ratio: 0.8043
Client 64, noise level: 0.9551 (0.8596), real noise ratio: 0.8548
Client 65, noise level: 0.9148 (0.8233), real noise ratio: 0.8341
Client 66, noise level: 0.8570 (0.7713), real noise ratio: 0.7561
Client 67, noise level: 0.5497 (0.4947), real noise ratio: 0.5049
Client 68, noise level: 0.9567 (0.8610), real noise ratio: 0.8659
Client 69, noise level: 0.7890 (0.7101), real noise ratio: 0.6973
Client 70, noise level: 0.9501 (0.8551), real noise ratio: 0.8671
Client 71, noise level: 0.7818 (0.7036), real noise ratio: 0.7149
Client 72, noise level: 0.5049 (0.4544), real noise ratio: 0.4590
Client 73, noise level: 0.9971 (0.8974), real noise ratio: 0.8942
Client 74, noise level: 0.5662 (0.5096), real noise ratio: 0.5356
Client 75, noise level: 0.8463 (0.7617), real noise ratio: 0.7688
Client 76, noise level: 0.6671 (0.6004), real noise ratio: 0.5550
Client 77, noise level: 0.5901 (0.5311), real noise ratio: 0.5161
Client 78, noise level: 0.5703 (0.5133), real noise ratio: 0.5427
Client 79, noise level: 0.8346 (0.7512), real noise ratio: 0.7432
Client 80, noise level: 0.6519 (0.5867), real noise ratio: 0.6231
Client 81, noise level: 0.8068 (0.7261), real noise ratio: 0.7030
Client 82, noise level: 0.9678 (0.8710), real noise ratio: 0.8990
Client 83, noise level: 0.6015 (0.5413), real noise ratio: 0.5333
Client 84, noise level: 0.5598 (0.5038), real noise ratio: 0.4892
Client 85, noise level: 0.6961 (0.6265), real noise ratio: 0.6347
Client 86, noise level: 0.8473 (0.7625), real noise ratio: 0.7667
Client 87, noise level: 0.9725 (0.8752), real noise ratio: 0.8649
Client 88, noise level: 0.5817 (0.5235), real noise ratio: 0.5187
Client 89, noise level: 0.7294 (0.6564), real noise ratio: 0.6343
Client 90, noise level: 0.6394 (0.5755), real noise ratio: 0.5640
Client 91, noise level: 0.6023 (0.5421), real noise ratio: 0.5223
Client 92, noise level: 0.6542 (0.5888), real noise ratio: 0.5620
Client 93, noise level: 0.8978 (0.8080), real noise ratio: 0.8160
Client 94, noise level: 0.5464 (0.4918), real noise ratio: 0.4641
Client 95, noise level: 0.9345 (0.8411), real noise ratio: 0.8136
Client 96, noise level: 0.9169 (0.8252), real noise ratio: 0.8161
Client 97, noise level: 0.8409 (0.7568), real noise ratio: 0.7565
Client 98, noise level: 0.6479 (0.5831), real noise ratio: 0.6003
Client 99, noise level: 0.5831 (0.5248), real noise ratio: 0.5380
LeNet(
  (conv1): Conv2d(1, 6, kernel_size=(5, 5), stride=(1, 1))
  (conv2): Conv2d(6, 16, kernel_size=(5, 5), stride=(1, 1))
  (batch_norm): BatchNorm2d(16, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc1): Linear(in_features=400, out_features=120, bias=True)
  (fc2): Linear(in_features=120, out_features=84, bias=True)
  (fc3): Linear(in_features=84, out_features=10, bias=True)
)
Round 0 global test acc  32.6800
Round 0 Fscore 

[]
Round 1 global test acc  33.1900
Round 1 Fscore 

[]
Round 2 global test acc  55.1900
Round 2 Fscore 

[]
Round 3 global test acc  64.6500
Round 3 Fscore 

[]
Round 4 global test acc  64.7400
Round 4 Fscore 

[]
Round 5 global test acc  71.0200
Round 5 Fscore 

[]
Round 6 global test acc  76.9300
Round 6 Fscore 

[]
Round 7 global test acc  67.4600
Round 7 Fscore 

[]
Round 8 global test acc  77.6600
Round 8 Fscore 

[]
Round 9 global test acc  83.2200
Round 9 Fscore 

[]
Round 10 global test acc  79.0300
Round 10 Fscore 

[]
Round 11 global test acc  85.2700
Round 11 Fscore 

[]
Round 12 global test acc  84.8100
Round 12 Fscore 

[]
Round 13 global test acc  80.5300
Round 13 Fscore 

[]
Round 14 global test acc  82.9800
Round 14 Fscore 

[]
Round 15 global test acc  78.8300
Round 15 Fscore 

[]
Round 16 global test acc  85.9200
Round 16 Fscore 

[]
Round 17 global test acc  89.6900
Round 17 Fscore 

[]
Round 18 global test acc  84.6600
Round 18 Fscore 

[]
Round 19 global test acc  88.1500
Round 19 Fscore 

[]
Round 20 global test acc  84.3600
Round 20 Fscore 

[]
Round 21 global test acc  87.0300
Round 21 Fscore 

[]
Round 22 global test acc  83.8700
Round 22 Fscore 

[]
Round 23 global test acc  88.3600
Round 23 Fscore 

[]
Round 24 global test acc  89.5100
Round 24 Fscore 

[]
Round 25 global test acc  90.1900
Round 25 Fscore 

[]
Round 26 global test acc  89.2000
Round 26 Fscore 

[]
Round 27 global test acc  88.5200
Round 27 Fscore 

[]
Round 28 global test acc  89.3500
Round 28 Fscore 

[]
Round 29 global test acc  90.5900
Round 29 Fscore 

[]
Round 30 global test acc  91.4400
Round 30 Fscore 

[]
Round 31 global test acc  92.8900
Round 31 Fscore 

[]
Round 32 global test acc  91.1200
Round 32 Fscore 

[]
Round 33 global test acc  91.3100
Round 33 Fscore 

[]
Round 34 global test acc  92.0200
Round 34 Fscore 

[]
Round 35 global test acc  92.2800
Round 35 Fscore 

[]
Round 36 global test acc  90.8300
Round 36 Fscore 

[]
Round 37 global test acc  93.1200
Round 37 Fscore 

[]
Round 38 global test acc  92.2500
Round 38 Fscore 

[]
Round 39 global test acc  92.2600
Round 39 Fscore 

[]
Round 40 global test acc  91.9500
Round 40 Fscore 

[]
Round 41 global test acc  91.5400
Round 41 Fscore 

[]
Round 42 global test acc  93.2900
Round 42 Fscore 

[]
Round 43 global test acc  93.0900
Round 43 Fscore 

[]
Round 44 global test acc  92.9600
Round 44 Fscore 

[]
Round 45 global test acc  93.0400
Round 45 Fscore 

[]
Round 46 global test acc  93.6800
Round 46 Fscore 

[]
Round 47 global test acc  93.1800
Round 47 Fscore 

[]
Round 48 global test acc  93.6500
Round 48 Fscore 

[]
Round 49 global test acc  93.8800
Round 49 Fscore 

[]
Round 50 global test acc  93.9400
Round 50 Fscore 

[]
Round 51 global test acc  93.8700
Round 51 Fscore 

[]
Round 52 global test acc  93.6200
Round 52 Fscore 

[]
Round 53 global test acc  94.4800
Round 53 Fscore 

[]
Round 54 global test acc  91.7200
Round 54 Fscore 

[]
Round 55 global test acc  93.9300
Round 55 Fscore 

[]
Round 56 global test acc  92.6600
Round 56 Fscore 

[]
Round 57 global test acc  93.9300
Round 57 Fscore 

[]
Round 58 global test acc  94.0900
Round 58 Fscore 

[]
Round 59 global test acc  94.3300
Round 59 Fscore 

[]
Round 60 global test acc  93.7100
Round 60 Fscore 

[]
Round 61 global test acc  95.3100
Round 61 Fscore 

[]
Round 62 global test acc  94.0500
Round 62 Fscore 

[]
Round 63 global test acc  94.0300
Round 63 Fscore 

[]
Round 64 global test acc  94.9100
Round 64 Fscore 

[]
Round 65 global test acc  93.9800
Round 65 Fscore 

[]
Round 66 global test acc  94.3600
Round 66 Fscore 

[]
Round 67 global test acc  94.4600
Round 67 Fscore 

[]
Round 68 global test acc  94.6500
Round 68 Fscore 

[]
Round 69 global test acc  95.1800
Round 69 Fscore 

[]
Round 70 global test acc  95.1900
Round 70 Fscore 

[]
Round 71 global test acc  93.1300
Round 71 Fscore 

[]
Round 72 global test acc  93.0700
Round 72 Fscore 

[]
Round 73 global test acc  94.0000
Round 73 Fscore 

[]
Round 74 global test acc  91.3900
Round 74 Fscore 

[]
Round 75 global test acc  95.3800
Round 75 Fscore 

[]
Round 76 global test acc  95.1600
Round 76 Fscore 

[]
Round 77 global test acc  93.9800
Round 77 Fscore 

[]
Round 78 global test acc  94.5800
Round 78 Fscore 

[]
Round 79 global test acc  94.6500
Round 79 Fscore 

[]
Round 80 global test acc  94.7800
Round 80 Fscore 

[]
Round 81 global test acc  94.1100
Round 81 Fscore 

[]
Round 82 global test acc  94.3800
Round 82 Fscore 

[]
Round 83 global test acc  94.6400
Round 83 Fscore 

[]
Round 84 global test acc  95.6200
Round 84 Fscore 

[]
Round 85 global test acc  95.0100
Round 85 Fscore 

[]
Round 86 global test acc  94.7400
Round 86 Fscore 

[]
Round 87 global test acc  95.2900
Round 87 Fscore 

[]
Round 88 global test acc  95.2900
Round 88 Fscore 

[]
Round 89 global test acc  95.0800
Round 89 Fscore 

[]
Round 90 global test acc  91.2700
Round 90 Fscore 

[]
Round 91 global test acc  94.7400
Round 91 Fscore 

[]
Round 92 global test acc  95.3800
Round 92 Fscore 

[]
Round 93 global test acc  94.6300
Round 93 Fscore 

[]
Round 94 global test acc  94.8900
Round 94 Fscore 

[]
Round 95 global test acc  91.4800
Round 95 Fscore 

[]
Round 96 global test acc  94.6000
Round 96 Fscore 

[]
Round 97 global test acc  95.1700
Round 97 Fscore 

[]
Round 98 global test acc  95.3500
Round 98 Fscore 

[]
Round 99 global test acc  95.1800
Round 99 Fscore 

[]
Round 100 global test acc  95.7700
Round 100 Fscore 

[]
Round 101 global test acc  95.6200
Round 101 Fscore 

[]
Round 102 global test acc  95.4200
Round 102 Fscore 

[]
Round 103 global test acc  91.6600
Round 103 Fscore 

[]
Round 104 global test acc  94.3200
Round 104 Fscore 

[]
Round 105 global test acc  94.2400
Round 105 Fscore 

[]
Round 106 global test acc  94.6000
Round 106 Fscore 

[]
Round 107 global test acc  94.4500
Round 107 Fscore 

[]
Round 108 global test acc  94.5500
Round 108 Fscore 

[]
Round 109 global test acc  92.2100
Round 109 Fscore 

[]
Round 110 global test acc  93.9600
Round 110 Fscore 

[]
Round 111 global test acc  94.2700
Round 111 Fscore 

[]
Round 112 global test acc  94.7200
Round 112 Fscore 

[]
Round 113 global test acc  94.4400
Round 113 Fscore 

[]
Round 114 global test acc  93.7300
Round 114 Fscore 

[]
Round 115 global test acc  94.4000
Round 115 Fscore 

[]
Round 116 global test acc  94.6900
Round 116 Fscore 

[]
Round 117 global test acc  94.7400
Round 117 Fscore 

[]
Round 118 global test acc  94.5200
Round 118 Fscore 

[]
Round 119 global test acc  91.8000
Round 119 Fscore 

[]
Round 120 global test acc  94.1700
Round 120 Fscore 

[]
Round 121 global test acc  94.7700
Round 121 Fscore 

[]
Round 122 global test acc  95.0500
Round 122 Fscore 

[]
Round 123 global test acc  94.2000
Round 123 Fscore 

[]
Round 124 global test acc  94.9200
Round 124 Fscore 

[]
Round 125 global test acc  94.3700
Round 125 Fscore 

[]
Round 126 global test acc  94.1200
Round 126 Fscore 

[]
Round 127 global test acc  94.6000
Round 127 Fscore 

[]
Round 128 global test acc  94.4700
Round 128 Fscore 

[]
Round 129 global test acc  94.9200
Round 129 Fscore 

[]
Round 130 global test acc  94.5400
Round 130 Fscore 

[]
Round 131 global test acc  94.2100
Round 131 Fscore 

[]
Round 132 global test acc  94.9400
Round 132 Fscore 

[]
Round 133 global test acc  95.0200
Round 133 Fscore 

[]
Round 134 global test acc  95.1200
Round 134 Fscore 

[]
Round 135 global test acc  94.8600
Round 135 Fscore 

[]
Round 136 global test acc  94.4600
Round 136 Fscore 

[]
Round 137 global test acc  94.2400
Round 137 Fscore 

[]
Round 138 global test acc  94.5200
Round 138 Fscore 

[]
Round 139 global test acc  94.4600
Round 139 Fscore 

[]
Round 140 global test acc  94.2300
Round 140 Fscore 

[]
Round 141 global test acc  94.5500
Round 141 Fscore 

[]
Round 142 global test acc  94.5500
Round 142 Fscore 

[]
Round 143 global test acc  94.7600
Round 143 Fscore 

[]
Round 144 global test acc  94.5800
Round 144 Fscore 

[]
Round 145 global test acc  94.7900
Round 145 Fscore 

[]
Round 146 global test acc  95.1300
Round 146 Fscore 

[]
Round 147 global test acc  94.5900
Round 147 Fscore 

[]
Round 148 global test acc  94.6600
Round 148 Fscore 

[]
Round 149 global test acc  94.9800
Round 149 Fscore 

[]
Round 150 global test acc  95.0400
Round 150 Fscore 

[]
Round 151 global test acc  94.9400
Round 151 Fscore 

[]
Round 152 global test acc  94.7100
Round 152 Fscore 

[]
Round 153 global test acc  94.5100
Round 153 Fscore 

[]
Round 154 global test acc  94.7600
Round 154 Fscore 

[]
Round 155 global test acc  94.3100
Round 155 Fscore 

[]
Round 156 global test acc  94.2000
Round 156 Fscore 

[]
Round 157 global test acc  93.9600
Round 157 Fscore 

[]
Round 158 global test acc  93.9900
Round 158 Fscore 

[]
Round 159 global test acc  94.3500
Round 159 Fscore 

[]
Round 160 global test acc  94.3100
Round 160 Fscore 

[]
Round 161 global test acc  94.5300
Round 161 Fscore 

[]
Round 162 global test acc  94.6200
Round 162 Fscore 

[]
Round 163 global test acc  95.0200
Round 163 Fscore 

[]
Round 164 global test acc  95.0200
Round 164 Fscore 

[]
Round 165 global test acc  95.2200
Round 165 Fscore 

[]
Round 166 global test acc  94.5900
Round 166 Fscore 

[]
Round 167 global test acc  94.6000
Round 167 Fscore 

[]
Round 168 global test acc  94.9000
Round 168 Fscore 

[]
Round 169 global test acc  94.9300
Round 169 Fscore 

[]
Round 170 global test acc  94.9800
Round 170 Fscore 

[]
Round 171 global test acc  94.5400
Round 171 Fscore 

[]
Round 172 global test acc  94.4400
Round 172 Fscore 

[]
Round 173 global test acc  94.2000
Round 173 Fscore 

[]
Round 174 global test acc  94.5500
Round 174 Fscore 

[]
Round 175 global test acc  94.6100
Round 175 Fscore 

[]
Round 176 global test acc  94.0800
Round 176 Fscore 

[]
Round 177 global test acc  94.1600
Round 177 Fscore 

[]
Round 178 global test acc  93.9000
Round 178 Fscore 

[]
Round 179 global test acc  93.3000
Round 179 Fscore 

[]
Round 180 global test acc  93.8600
Round 180 Fscore 

[]
Round 181 global test acc  94.1900
Round 181 Fscore 

[]
Round 182 global test acc  94.5200
Round 182 Fscore 

[]
Round 183 global test acc  94.9500
Round 183 Fscore 

[]
Round 184 global test acc  94.9300
Round 184 Fscore 

[]
Round 185 global test acc  93.7600
Round 185 Fscore 

[]
Round 186 global test acc  93.9300
Round 186 Fscore 

[]
Round 187 global test acc  94.3300
Round 187 Fscore 

[]
Round 188 global test acc  94.0200
Round 188 Fscore 

[]
Round 189 global test acc  94.1300
Round 189 Fscore 

[]
Round 190 global test acc  94.3100
Round 190 Fscore 

[]
Round 191 global test acc  92.4600
Round 191 Fscore 

[]
Round 192 global test acc  92.8400
Round 192 Fscore 

[]
Round 193 global test acc  93.4800
Round 193 Fscore 

[]
Round 194 global test acc  93.0800
Round 194 Fscore 

[]
Round 195 global test acc  93.3000
Round 195 Fscore 

[]
Round 196 global test acc  48.5800
Round 196 Fscore 

[]
Round 197 global test acc  65.6700
Round 197 Fscore 

[]
Round 198 global test acc  72.7300
Round 198 Fscore 

[]
Round 199 global test acc  74.5500
Round 199 Fscore 

[0.7108433842658997, 0.48571425676345825, 0.819672167301178, 0.8496552109718323, 0.5586854219436646, 0.8429269194602966, 0.6867167353630066, 0.8607276678085327, 0.8186714053153992, 0.852607786655426, 0.5992366075515747, 0.8506492972373962, 0.8291873931884766, 0.8689407706260681, 0.8290992975234985, 0.8760330677032471, 0.858666718006134, 0.7006960511207581, 0.6095238327980042, 0.8213689923286438, 0.6791277527809143, 0.4486486315727234, 0.7264956831932068, 0.7937273979187012, 0.8885496258735657, 0.5555555820465088, 0.5514950156211853, 0.8695651888847351, 0.8356289267539978, 0.5450000166893005, 0.7055702805519104, 0.8119891285896301, 0.8531995415687561, 0.8459658026695251, 0.7437186241149902, 0.6095238327980042, 0.46521738171577454, 0.6502463221549988, 0.7598254084587097, 0.6008583307266235, 0.8640000224113464, 0.7091172337532043, 0.6458333134651184, 0.8739770650863647, 0.7535070180892944, 0.8161764740943909, 0.8237477540969849, 0.835249125957489, 0.8153034448623657, 0.8613861799240112, 0.663129985332489, 0.8658923506736755, 0.7287784218788147, 0.8698885440826416, 0.784240186214447, 0.8102344870567322, 0.7794561982154846, 0.6960784196853638, 0.8802992701530457, 0.8404495120048523, 0.5582524538040161, 0.7678245306015015, 0.846846878528595, 0.6480000019073486, 0.48571428656578064, 0.510948896408081, 0.6410748958587646, 0.8522336483001709, 0.5240641832351685, 0.7223230600357056, 0.4943181872367859, 0.7387862801551819, 0.8638920783996582, 0.44102567434310913, 0.8481675386428833, 0.6611570119857788, 0.8258488178253174, 0.8565965890884399, 0.827763557434082, 0.6666666865348816, 0.7665505409240723, 0.7430025339126587, 0.4126984477043152, 0.8353552222251892, 0.8640915155410767, 0.7740963697433472, 0.6389776468276978, 0.5, 0.8357142806053162, 0.7789799571037292, 0.8247978687286377, 0.8521031737327576, 0.7978338599205017, 0.5590909123420715, 0.8740156888961792, 0.5748031735420227, 0.5466970205307007, 0.6666666269302368, 0.7875185608863831, 0.8262806534767151]
time : 14735.61260008812


