('algorithm', 'FedTwin')
('gpu', 0)
('seed', 13)
('save_dir', './record/')
('rounds2', 200)
('local_ep', 5)
('frac2', 0.1)
('num_users', 100)
('local_bs', 32)
('lr', 0.1)
('model', 'lenet')
('num_classes', 10)
('level_n_system', 1.0)
('level_n_lowerb', 0.5)
('alpha_dirichlet', 10)
('non_iid_prob_class', 0.3)
('dataset', 'mnist')
('iid', False)
('LID_k', 20)
('iteration1', 5)
('rounds1', 200)
('frac1', 0.01)
('pretrained', False)
('mixup', False)
('alpha', 1)
('beta', 5)
('relabel_ratio', 0.5)
('confidence_thres', 0.5)
('clean_set_thres', 0.1)
('fine_tuning', True)
('correction', True)
('T_pl', 100)
('lambda_cen', 1.0)
('lambda_e', 0.8)
('num_gradual', 10)
('forget_rate', 0.2)
('lr_decay', 0.1)
('schedule', [])
('momentum', 0.5)
('weight_decay', 0.0001)
('feature_dim', 128)
('plr', 0.05)
('lamda', 15)
('K', 5)
('gamma', 1)
('begin_sel', 10)
('max_beta', 2)
('mu', 0.01)
Round 138 global test acc  94.4500 

Rounds 139 filter noisy data:
Round 139 train loss  -30.8027
Round 139 global test acc  94.4200 

Rounds 140 filter noisy data:
Round 140 train loss  -30.8857
Round 140 global test acc  94.0400 

Rounds 141 filter noisy data:
Round 141 train loss  -31.0151
Round 141 global test acc  94.4500 

Rounds 142 filter noisy data:
Round 142 train loss  -31.5992
Round 142 global test acc  94.5500 

Rounds 143 filter noisy data:
Round 143 train loss  -30.6682
Round 143 global test acc  95.1800 

Rounds 144 filter noisy data:
Round 144 train loss  -31.0912
Round 144 global test acc  94.7800 

Rounds 145 filter noisy data:
Round 145 train loss  -30.9430
Round 145 global test acc  94.6900 

Rounds 146 filter noisy data:
Round 146 train loss  -31.0257
Round 146 global test acc  94.2600 

Rounds 147 filter noisy data:
Round 147 train loss  -31.0187
Round 147 global test acc  94.8200 

Rounds 148 filter noisy data:
Round 148 train loss  -31.3208
Round 148 global test acc  94.5700 

Rounds 149 filter noisy data:
Round 149 train loss  -30.7026
Round 149 global test acc  94.6700 

Rounds 150 filter noisy data:
Round 150 train loss  -31.7156
Round 150 global test acc  95.0000 

Rounds 151 filter noisy data:
Round 151 train loss  -31.3720
Round 151 global test acc  94.4400 

Rounds 152 filter noisy data:
Round 152 train loss  -31.9381
Round 152 global test acc  94.8700 

Rounds 153 filter noisy data:
Round 153 train loss  -30.8606
Round 153 global test acc  94.4600 

Rounds 154 filter noisy data:
Round 154 train loss  -31.4358
Round 154 global test acc  94.9500 

Rounds 155 filter noisy data:
Round 155 train loss  -31.6784
Round 155 global test acc  95.0300 

Rounds 156 filter noisy data:
Round 156 train loss  -31.9143
Round 156 global test acc  95.2100 

Rounds 157 filter noisy data:
Round 157 train loss  -31.5417
Round 157 global test acc  95.2400 

Rounds 158 filter noisy data:
Round 158 train loss  -31.4162
Round 158 global test acc  95.2300 

Rounds 159 filter noisy data:
Round 159 train loss  -31.8839
Round 159 global test acc  95.0900 

Rounds 160 filter noisy data:
Round 160 train loss  -32.0031
Round 160 global test acc  95.4400 

Rounds 161 filter noisy data:
Round 161 train loss  -31.4902
Round 161 global test acc  95.1300 

Rounds 162 filter noisy data:
Round 162 train loss  -31.9888
Round 162 global test acc  95.1900 

Rounds 163 filter noisy data:
Round 163 train loss  -31.6129
Round 163 global test acc  95.5100 

Rounds 164 filter noisy data:
Round 164 train loss  -31.5619
Round 164 global test acc  95.0100 

Rounds 165 filter noisy data:
Round 165 train loss  -31.1643
Round 165 global test acc  95.5200 

Rounds 166 filter noisy data:
Round 166 train loss  -31.6471
Round 166 global test acc  95.1600 

Rounds 167 filter noisy data:
Round 167 train loss  -31.4530
Round 167 global test acc  95.0800 

Rounds 168 filter noisy data:
Round 168 train loss  -31.6102
Round 168 global test acc  94.7700 

Rounds 169 filter noisy data:
Round 169 train loss  -31.7891
Round 169 global test acc  95.1700 

Rounds 170 filter noisy data:
Round 170 train loss  -31.2844
Round 170 global test acc  95.5700 

Rounds 171 filter noisy data:
Round 171 train loss  -31.7837
Round 171 global test acc  95.0200 

Rounds 172 filter noisy data:
Round 172 train loss  -31.2509
Round 172 global test acc  95.4900 

Rounds 173 filter noisy data:
Round 173 train loss  -31.7875
Round 173 global test acc  94.7900 

Rounds 174 filter noisy data:
Round 174 train loss  -31.9963
Round 174 global test acc  95.5100 

Rounds 175 filter noisy data:
Round 175 train loss  -30.1690
Round 175 global test acc  94.6000 

Rounds 176 filter noisy data:
Round 176 train loss  -31.2177
Round 176 global test acc  95.2700 

Rounds 177 filter noisy data:
Round 177 train loss  -31.4836
Round 177 global test acc  94.9100 

Rounds 178 filter noisy data:
Round 178 train loss  -31.7733
Round 178 global test acc  94.1600 

Rounds 179 filter noisy data:
Round 179 train loss  -30.7765
Round 179 global test acc  94.3800 

Rounds 180 filter noisy data:
Round 180 train loss  -31.3030
Round 180 global test acc  95.3600 

Rounds 181 filter noisy data:
Round 181 train loss  -30.7637
Round 181 global test acc  95.4100 

Rounds 182 filter noisy data:
Round 182 train loss  -31.2005
Round 182 global test acc  95.4100 

Rounds 183 filter noisy data:
Round 183 train loss  -31.9668
Round 183 global test acc  95.6600 

Rounds 184 filter noisy data:
Round 184 train loss  -31.1360
Round 184 global test acc  95.3600 

Rounds 185 filter noisy data:
Round 185 train loss  -31.4078
Round 185 global test acc  95.0900 

Rounds 186 filter noisy data:
Round 186 train loss  -31.8041
Round 186 global test acc  94.9900 

Rounds 187 filter noisy data:
Round 187 train loss  -31.7086
Round 187 global test acc  95.3900 

Rounds 188 filter noisy data:
Round 188 train loss  -31.9836
Round 188 global test acc  95.2600 

Rounds 189 filter noisy data:
Round 189 train loss  -32.0080
Round 189 global test acc  95.5900 

Rounds 190 filter noisy data:
Round 190 train loss  -31.6397
Round 190 global test acc  95.5000 

Rounds 191 filter noisy data:
Round 191 train loss  -31.2141
Round 191 global test acc  95.6700 

Rounds 192 filter noisy data:
Round 192 train loss  -31.1109
Round 192 global test acc  95.3800 

Rounds 193 filter noisy data:
Round 193 train loss  -31.6600
Round 193 global test acc  95.0500 

Rounds 194 filter noisy data:
Round 194 train loss  -31.7575
Round 194 global test acc  95.0700 

Rounds 195 filter noisy data:
Round 195 train loss  -31.3192
Round 195 global test acc  95.3600 

Rounds 196 filter noisy data:
Round 196 train loss  -32.0469
Round 196 global test acc  95.3700 

Rounds 197 filter noisy data:
Round 197 train loss  -30.1737
Round 197 global test acc  95.0200 

Rounds 198 filter noisy data:
Round 198 train loss  -31.1561
Round 198 global test acc  94.8400 

Rounds 199 filter noisy data:
Round 199 train loss  -31.5137
Round 199 global test acc  95.0100 

Round 199 Fscore 

[0.9596412777900696, 0.9000000953674316, 0.9557894468307495, 0.9713261723518372, 0.9282296299934387, 0.9636363983154297, 0.9634146094322205, 0.9689655303955078, 0.9815497994422913, 0.9684813618659973, 0.9561753869056702, 0.971962571144104, 0.9666666984558105, 0.9686924815177917, 0.9714285135269165, 0.9785714745521545, 0.9601517915725708, 0.9442060589790344, 0.9488372206687927, 0.9745330810546875, 0.9459459781646729, 0.9333333373069763, 0.9729729890823364, 0.9780033826828003, 0.9622856974601746, 0.949999988079071, 0.9371428489685059, 0.9746589064598083, 0.9840255379676819, 0.9473685026168823, 0.9597989320755005, 0.9700854420661926, 0.9636651277542114, 0.9824562072753906, 0.9496855139732361, 0.9333333373069763, 0.9204545617103577, 0.9314078688621521, 0.9695121645927429, 0.9273743033409119, 0.9887217879295349, 0.9426752328872681, 0.9333333969116211, 0.9821428656578064, 0.9709091186523438, 0.9775112271308899, 0.9721116423606873, 0.9707602262496948, 0.9624329209327698, 0.965624988079071, 0.9265822768211365, 0.9647058844566345, 0.9632107615470886, 0.9704509377479553, 0.9587628841400146, 0.95961993932724, 0.9874213933944702, 0.9576547145843506, 0.9759035706520081, 0.9759450554847717, 0.9333333373069763, 0.9692308306694031, 0.9608541131019592, 0.9519999623298645, 0.9389312863349915, 0.940397322177887, 0.9558824300765991, 0.972752034664154, 0.9279279112815857, 0.9442970752716064, 0.895348846912384, 0.9715908765792847, 0.9803921580314636, 0.9354838728904724, 0.9707750678062439, 0.9448124170303345, 0.9758241772651672, 0.9779559373855591, 0.961403489112854, 0.970370352268219, 0.9622266888618469, 0.9733332991600037, 0.9230769276618958, 0.9767441749572754, 0.9748148322105408, 0.9621380567550659, 0.9375, 0.8924731016159058, 0.9748427867889404, 0.9769585132598877, 0.9712793827056885, 0.9707112312316895, 0.9680511355400085, 0.9128205180168152, 0.9766718745231628, 0.9419354796409607, 0.9368029832839966, 0.94405597448349, 0.9701492190361023, 0.9668874144554138]
time : 9832.71835231781
